町,ting3/ding1,raised path between fields
通,tong1,go through/know well/to connect/to communicate/open
同,tong2,like/same/similar/together/alike/with
童,tong2,(surname)/boy/child/children
铜,tong2,copper
桐,tong2,Aleurites cordata
佟,tong2,(surname)
潼,tong2,high/name of a pass
彤,tong2,(surname)/red
瞳,tong2,pupil of the eye
酮,tong2,ketone
仝,tong2,together/same
茼,tong2,Chrysanthemum coronarium
峒,tong2/dong4,name of a mountain
僮,tong2/zhuang4,"boy, name of an ethnic group in Guangxi"
统,tong3,to gather/to unite/to unify/whole
筒,tong3,tube/cylinder
桶,tong3,pail/bucket/bin/barrel
捅,tong3,poke through
痛,tong4,ache/pain/sorrow
恸,tong4,grief
偷,tou1,to steal/to pilfer
投,tou2,to throw/to send
骰,tou2,cuboid bone/dice
头,tou2/tou,"head, suff. for nouns"
钭,tou3,a wine flagon
透,tou4,to penetrate/thorough/penetrating/to pass through/to pierce
突,tu1,to dash/to move forward quickly
秃,tu1,bald/blunt
凸,tu1,(adj) convex; stick out
图,tu2,diagram/to plan/picture/drawing/chart
徒,tu2,apprentice/disciple
途,tu2,way/route/road
涂,tu2,"to smear/daub, (surname)/to smear/daub/to apply (paint)/to spread"
屠,tu2,slaughter/slaughter man
荼,tu2,Sonchus oleraceus
酴,tu2,yeast
土,tu3,earth/dust
钍,tu3,thorium
吐,tu3/tu4,"to spit, vomit"
兔,tu4,rabbit
堍,tu4,side of bridge
菟,tu4/tu2,dodder/cuscuta
湍,tuan1,to rush (of water)
团,tuan2,"regiment/round/circular/group/society, dumpling"
抟,tuan2,roll round with hand
彖,tuan4,running hog
推,tui1,push/refuse (responsibility)/shove
颓,tui2,become bald/decadent
腿,tui3,leg
退,tui4,retreat/to decline/to move back/to withdraw
蜕,tui4,exuviae of insects or reptiles
吞,tun1,to swallow/to take
暾,tun1,sun above the horizon
臀,tun2,butt/buttocks
豚,tun2,suckling pig
饨,tun2,Chinese ravioli
屯,tun2/zhun1,"to station (soldiers)/to store up, difficult/stingy"
褪,tun4/tui4,fade/take off (clothes)
托,tuo1,"to hold in one's hand/to entrust/to support in one's palm, entrust"
脱,tuo1,to shed/to take off/to escape/to get away from
拖,tuo1,dragging (brush stroke in painting)/to drag along
陀,tuo2,(phonetic)/declivity/steep bank
驼,tuo2,humpback
橐,tuo2,sack/tube for blowing fire
鸵,tuo2,ostrich
佗,tuo2,carry on the back
沱,tuo2,tearful/to branch (of river)
跎,tuo2,stumble
鼍,tuo2,large water lizard
砣,tuo2,steelyard weight
坨,tuo2,lump/spherical substance
柁,tuo2,main beam of roof
酡,tuo2,flushed (from drinking)
妥,tuo3,secure/sound
椭,tuo3,ellipse
庹,tuo3,length of 2 outstretched arms
唾,tuo4,saliva/spit at
柝,tuo4,watchman's rattle
箨,tuo4,sheath around joints of bamboo
挖,wa1,to dig/to excavate/to scoop out
蛙,wa1,frog
洼,wa1,"winding ditch, depression/sunken/swamp"
娲,wa1,(surname)/sister of Fu2 Xi1
哇,wa1/wa,sound of child's crying
娃,wa2,baby/doll
瓦,wa3,tile
佤,wa3,Kawa
袜,wa4,socks/stockings
腽,wa4,castor
歪,wai1,askew
外,wai4,outside/in addition/foreign/external
湾,wan1,bay/gulf
弯,wan1,bend/bent
蜿,wan1,to move (as snake)
豌,wan1,peas
剜,wan1,scoop out
完,wan2,to finish/to be over/whole/complete/entire
顽,wan2,mischievous/obstinate/to play/stupid/stubborn/naughty
丸,wan2,pill
纨,wan2,white/white silk
芄,wan2,Metaplexis stauntoni
烷,wan2,alkane
玩,wan2/wan4,"curios/antiques/to play/to amuse oneself, curios/antiques"
晚,wan3,evening/night/late
碗,wan3,bowl/cup
挽,wan3,draw/pull/send funeral ode
宛,wan3,(surname)/similar/winding
婉,wan3,graceful/tactful
绾,wan3,bind up/string together
皖,wan3,Anhui
畹,wan3,a field of 20 or 30 mu
惋,wan3,"regret, be sorry/alarmed"
琬,wan3,ensign of royalty
菀,wan3,luxuriance of growth
万,wan4,Wan (surname)/ten thousand/a great number
腕,wan4,wrist
汪,wang1,(surname)/expanse of water/ooze
尢,wang1/you2,lame
王,wang2,king/Wang (proper name)
亡,wang2,to die/to perish
网,wang3,"net/network, a net"
枉,wang3,in the wrong/in vain
罔,wang3,deceive/there is none
惘,wang3,desolate
魍,wang3,elf/sprite
辋,wang3,tire/wheel band
往,wang3/wang4,"to go (in a direction)/past/previous/towards, toward/(of a train) bound for"
望,wang4,hope/expect/to visit/to gaze (into the distance)/look towards/towards
忘,wang4,to forget/to overlook/to neglect
妄,wang4,absurd/fantastic
旺,wang4,prosperous/flourishing/to prosper/to flourish
威,wei1,power/might/prestige
微,wei1,micro/tiny/miniature
危,wei1,danger/to endanger
巍,wei1,high/lofty/towering/majestic
偎,wei1,to cuddle
煨,wei1,simmer/to roast in ashes
逶,wei1,"winding, curving/swagger"
隈,wei1,bay/cove
葳,wei1,luxuriant
崴,wei1/wai3,"high, lofty/precipitous"
委,wei1/wei3,"crooked, give up/indeed/to commission"
萎,wei1/wei3,"spiritless/withered, wither"
围,wei2,to circle/to surround
维,wei2,to preserve/to maintain/to hold together/dimension
违,wei2,to disobey/to violate/to separate/to go against
韦,wei2,(surname)/soft leather
帷,wei2,curtain/screen
闱,wei2,door to women's room/gate to palace
桅,wei2,mast
帏,wei2,curtain/women's apartment/tent
涠,wei2,still water
嵬,wei2,rocky
潍,wei2,name of a river
为,wei2/wei4,"act as/take...to be/to be/to do/to serve as/to become, because of/for/to"
圩,wei2/xu1,dike
伟,wei3,big/large/great
尾,wei3,tail
伪,wei3,false/fake/forged/bogus
纬,wei3,latitude
苇,wei3,reed/rush/Phragmites communis
诿,wei3,shirk/give excuses
猥,wei3,humble/rustic/plentiful
炜,wei3,glow/raging fire
娓,wei3,active/comply with
隗,wei3,(surname)/eminent/lofty
玮,wei3,(reddish jade)/precious/rare
韪,wei3,correct/right
痿,wei3,atrophy
鲔,wei3,little tuna/Euthnnus allecteratus
洧,wei3,name of a river
位,wei4,position/location/(measure word for persons)/place/seat
未,wei4,1-3 p.m./8th earthly branch/not yet/did not/have not/not
谓,wei4,speak of
卫,wei4,to guard/to protect/to defend/(surname)
味,wei4,taste
魏,wei4,(surname)/name of a dynasty
尉,wei4,(surname)/milit. official/to quiet
慰,wei4,reassure
畏,wei4,to fear
胃,wei4,stomach
喂,wei4,"(interjection) hello/to feed (someone or some animal)/hey/telephone greeting, to feed"
渭,wei4,name of a river
蔚,wei4/yu4,"Artemisia japonica/luxuriant, (surname)/place name"
温,wen1,(luke)warm/to review
瘟,wen1,epidemic/pestilence/plague
文,wen2,language/culture/writing/formal/literary
闻,wen2,(surname)/hear/sniff at
纹,wen2,line/trace/mark
雯,wen2,multicolored clouds
蚊,wen2,mosquito
阌,wen2,"wen xiang, Henan province"
稳,wen3,settled/steady/stable
吻,wen3,kiss/mouth
刎,wen3,cut across (throat)
紊,wen3/wen4,"involved/tangled/disorder, involved/tangled"
问,wen4,to ask
汶,wen4,name of a river
璺,wen4,"a crack, as in porcelain"
翁,weng1,(surname)/elderly person
蓊,weng3,a plant in bloom/thick
瓮,weng4,earthen jar/urn
窝,wo1,nest
倭,wo1,Japanese/dwarf
莴,wo1,(lettuce)/Lactuca sativa
我,wo3,I/me/myself
握,wo4,shake hands/to hold/to grasp
卧,wo4,to lie/to crouch
沃,wo4,fertile/rich
渥,wo4,enrich/moisten
斡,wo4,to turn
幄,wo4,tent
龌,wo4,dirty/small-minded
屋,wu1,house/room
乌,wu1,a crow/black
污,wu1,"see 污, dirt/filth"
巫,wu1,witch
呜,wu1,(onomat. for humming)
诬,wu1,accuse falsely
邬,wu1,(surname)/ancient place name
钨,wu1,tungsten
圬,wu1,to plaster/whitewash
无,wu2,-less/not to have/no/none/not/to lack/un-
吾,wu2,I/my
吴,wu2,(surname)/province of Jiangsu
毋,wu2,no/not
梧,wu2,Sterculia platanifolia
芜,wu2,overgrown with weeds
蜈,wu2,centipede
鼯,wu2,Petaurista leucogenys
五,wu3,five/5
武,wu3,martial/military
午,wu3,11 a.m.-1 p.m./7th earthly branch/noon
舞,wu3,to dance/to wield/to brandish
伍,wu3,associate with/five/company
侮,wu3,insult
忤,wu3,disobedient/unfilial
捂,wu3,"resist, (v) seal up; muffle"
鹉,wu3,parrot
庑,wu3,veranda
妩,wu3,flatter/to please
仵,wu3,opponent
怃,wu3,disappointed/startled
物,wu4,thing/object/matter
务,wu4,affair/business/matter
误,wu4,mistake/error/to miss/to harm/to delay/to neglect
戊,wu4,5th heavenly stem
勿,wu4,do not
悟,wu4,comprehend
雾,wu4,fog/mist
晤,wu4,meet (socially)
坞,wu4,dock/low wall
寤,wu4,awake from sleep
婺,wu4,beautiful
骛,wu4,fast/greedy/run rapidly
杌,wu4,low stool
芴,wu4,fluorine
痦,wu4,(flat) mole
兀,wu4/wu1,(surname)/cut off the feet/rising to a height; towering/bald
西,xi1,west
息,xi1,news/interest/breath/rest
希,xi1,rare/infrequent
吸,xi1,to breathe/to suck in/to absorb/to inhale
悉,xi1,in all cases/know
析,xi1,to separate/to divide/to analyze
惜,xi1,"pity, regret, rue, begrudge"
昔,xi1,past/former
稀,xi1,diluted/sparse
熙,xi1,prosperous/splendid
兮,xi1,(part.)
牺,xi1,sacrifice
膝,xi1,knee
嘻,xi1,laugh/giggle
晰,xi1,understanding
奚,xi1,what why
螅,xi1,(intestinal worm)
僖,xi1,(surname)/cautious/merry/joyful
羲,xi1,(surname)/name of an emperor
犀,xi1,rhinoceros
熄,xi1,(v) extinguish; quench/go out (of fire)
嬉,xi1,amusement
熹,xi1,bright/warm
曦,xi1,light of day
醯,xi1,acyl
淅,xi1,sound of rain/sleet etc.
蟋,xi1,cricket
浠,xi1,name of a river in Hubei
皙,xi1,white
蜥,xi1,chameleon/Eumeces latiscutatus
唏,xi1,sound of sobbing
欷,xi1,to sob
烯,xi1,alkene
粞,xi1,ground rice/thresh rice
硒,xi1,selenium
樨,xi1,Osmanthus fragrans
鼷,xi1,mouse
蹊,xi1/qi1,footpath
夕,xi1/xi4,"evening, dusk"
习,xi2,to practice/to study/habit
席,xi2,"banquet/woven mat/seat/place, woven mat"
袭,xi2,inherit/raid/suit of clothes
媳,xi2,daughter in law
檄,xi2,dispatch/order
隰,xi2,(surname)/low/marshy land
觋,xi2,wizard
锡,xi2/xi1,tin
褶,xi2/zhe3,"(arch.) court dress, pleat/crease"
喜,xi3,to be fond of/to like/to enjoy/to be happy/to feel pleased/happiness/delight/glad
洗,xi3,to wash/to bathe
徙,xi3,change one's residence
禧,xi3,joy
玺,xi3,ruler's seal
屣,xi3,slippers
葸,xi3,feel insecure/unhappy
蓰,xi3,(grass)/increase five fold
系,xi4,"be/connection/relation/tie up/bind, be/system/to tie/department/faculty, connect/to tie"
细,xi4,fine/minutely/thin/slender
戏,xi4,trick/drama/play/show
隙,xi4,crack/occasion for dislike
饩,xi4,grain ration/sacrificial victim
舄,xi4,shoe/slipper
禊,xi4,purification ceremony
翕,xi4/xi1,agree
瞎,xia1,blind
虾,xia1,shrimp/prawn
呷,xia1/ga1,"suck, swallow, drink"
侠,xia2,heroic
辖,xia2,have jurisdiction over
霞,xia2,red clouds
峡,xia2,gorge
狭,xia2,narrow/narrow-minded
暇,xia2,leisure
匣,xia2,box
遐,xia2,abandon/distant
瑕,xia2,blemish/flaw in jade
狎,xia2,be intimate with
黠,xia2,(phonetic)/crafty
硖,xia2,place name
柙,xia2,cage/pen/scabbard
下,xia4,"under/second (of two parts)/next (week, etc.)/lower/below/underneath/down(wards)/to decline/to go down/latter"
夏,xia4,summer/Xia (proper name)
吓,xia4,to frighten/to scare/to intimidate/to threaten
罅,xia4,crack/grudge
先,xian1,early/prior/former/in advance/first
仙,xian1,immortal
掀,xian1,lift (cover)
酰,xian1,(chem.) -acyl/acid radical
暹,xian1,Siam
跹,xian1,manner of dancing/walk around
氙,xian1,xenon
鲜,xian1/xian3,"fresh, few/rare"
贤,xian2,worthy (person)
闲,xian2,to stay idle/to be unoccupied/not busy/leisure/enclosure
咸,xian2,"all/in all cases/salty, salty"
嫌,xian2,to dislike/to suspect
弦,xian2,"bow string/string of mus. instr., string of mus. instr."
衔,xian2,"hold in mouth, hold in mouth/nominal office"
舷,xian2,sides of boat
娴,xian2,elegant/refined
涎,xian2,saliva/shamelessly
痫,xian2,epilepsy/insanity
鹇,xian2,silver pheasant badge worn by civil officials of the 5th grade
显,xian3,prominent/conspicuous
险,xian3,danger (ous)/rugged
跣,xian3,barefooted
藓,xian3,mosses on damp walls
蚬,xian3,Cyclina orientalis
燹,xian3,conflagration
筅,xian3,bamboo brush for utensils
猃,xian3,long-snout dog
冼,xian3,(surname)
铣,xian3/xi3,shining metal
现,xian4,appear/present/now/existing/current
县,xian4,a district/county
线,xian4,thread/string/wire/line
限,xian4,limit/bound
献,xian4,to offer
陷,xian4,to fall/trap
宪,xian4,statute/constitution
羡,xian4,to envy
腺,xian4,gland
馅,xian4,stuffing/forcemeat
苋,xian4,Amarantus mangostanus
霰,xian4,sleet
岘,xian4,steep hill
香,xiang1,fragrant/incense/(of food) savory/appetizing/sweet/scented/popular
乡,xiang1,country/village
箱,xiang1,box/trunk/chest
襄,xiang1,assist
湘,xiang1,name of a river
厢,xiang1,box (in theater)/side room
镶,xiang1,to inlay/to embed/ridge/border
骧,xiang1,prance (as a horse)
芗,xiang1,(Fujian drama)
缃,xiang1,light yellow color
葙,xiang1,Celosia argentea
相,xiang1/xiang4,"each other/one another/mutually, appearance/portrait/picture"
详,xiang2,detailed/comprehensive
祥,xiang2,auspicious/propitious
翔,xiang2,soar
庠,xiang2,asylum for the aged/school
想,xiang3,to think/to believe/to suppose/to wish/to want/to miss
响,xiang3,to make a sound/to sound/to ring/(a measure word for sound)/loud
享,xiang3,enjoy
饷,xiang3,soldier's pay
飨,xiang3,offer or enjoy sacrifice
鲞,xiang3,wine-preserved pomfret
向,xiang4,"direction/part/side/towards/to/guide/opposite to, guide/opposite to"
象,xiang4,shape/form/appearance/elephant/image under a map (math.)
像,xiang4,(look) like/similar (to)/appearance/to appear/to seem/image/portrait/resemble/seem
项,xiang4,(surname)/back of neck/item/thing
巷,xiang4,lane/alley
橡,xiang4,oak/Quercus serrata
消,xiao1,consume/news/subside/to disappear/to vanish
销,xiao1,to melt/to do away with/to sell
萧,xiao1,mournful
宵,xiao1,night
霄,xiao1,firmament/heaven
骁,xiao1,brave/good horse/strong
嚣,xiao1,clamor
箫,xiao1,(flute)/pan pipes/xiao - a vertical bamboo flute
潇,xiao1,river name/sound of rain and wind
哮,xiao1,pant/roar/bark (of animals)
枭,xiao1,brave/owl/strix uralensis
逍,xiao1,leisurely/easy-going
硝,xiao1,saltpeter/to tan (leather)
魈,xiao1,elf
绡,xiao1,raw silk
枵,xiao1,empty/hollow of a tree
哓,xiao1,a cry of alarm/querulous
削,xiao1/xue1,"to scrape, to reduce/to pare (away)/to cut (down)"
小,xiao3,small/tiny/few/young
晓,xiao3,dawn/to know/to tell (sb sth)/dawn
筱,xiao3,dwarf bamboo/thin bamboo
笑,xiao4,laugh/smile
效,xiao4,"imitate, effect/efficacy/imitate"
孝,xiao4,filial
啸,xiao4,to hiss/to whistle
肖,xiao4/xiao1,similar/resembling/to resemble/to be like
些,xie1,some/few/several/(a measure word)
歇,xie1,to rest
蝎,xie1,scorpion
楔,xie1,to wedge/wedge
协,xie2,cooperate/harmonize/to help/to assist/to join
邪,xie2,demonical/iniquitous/nefarious
胁,xie2,side of body/threaten
鞋,xie2,shoe
斜,xie2,slanting
携,xie2,to carry/to take along/to bring along/to hold (hands)
谐,xie2,harmonious
勰,xie2,harmonious
缬,xie2,knot/tie a knot
撷,xie2,collect
颉,xie2/jie2,(surname)/fly upwards/neck
写,xie3,to write
血,xie3/xue4,"blood, blood"
谢,xie4,(surname)/to thank
械,xie4,tools
泄,xie4,divulge/leak out
卸,xie4,unload/take off
屑,xie4,crumbs/filings/worth while
懈,xie4,lax/negligent
泻,xie4,to flow (out) swiftly/diarrhea
蟹,xie4,crab
亵,xie4,licentious
燮,xie4,(surname)/harmony/harmonize
榭,xie4,pavilion
渫,xie4,(surname)/get rid of/scatter
獬,xie4,(mythical animal)
邂,xie4,meet unexpectedly
廨,xie4,office
绁,xie4,leash/rein
躞,xie4,to walk
薤,xie4,Allium bakeri/shallot/scallion
瀣,xie4,mist/vapor
骱,xie4/jie4,joint of bones
心,xin1,heart/mind
新,xin1,meso- (chem.)/new/newly
辛,xin1,8th heavenly stem/tired
欣,xin1,happy
薪,xin1,fuel/salary
馨,xin1,fragrant
芯,xin1,lamp pith/core
忻,xin1,happy
歆,xin1,pleased/moved
鑫,xin1,(used in names)
锌,xin1,zinc
昕,xin1,dawn
信,xin4,letter/true/to believe/sign/evidence
衅,xin4,offer blood in sacrifice
囟,xin4,skull/top of head
星,xing1,star/satellite/small amount
猩,xing1,ape
惺,xing1,tranquil/understand
腥,xing1,fishy (smell)
兴,xing1/xing4,"flourish/it is the fashion to/to become popular, interest"
形,xing2,to appear/to look/form/shape
型,xing2,model
刑,xing2,punishment
邢,xing2,(surname)/place name
硎,xing2,whetstone
陉,xing2,border the stove/defile/pass
饧,xing2/tang2,malt-sugar/molasses
荥,xing2/ying2,place name
醒,xing3,to wake up/to be awake
擤,xing3,blow nose
性,xing4,sex/nature/surname/suffix corresponding to -ness or -ity
幸,xing4,"lucky, fortunate/lucky"
姓,xing4,surname/family name/name
杏,xing4,apricot
悻,xing4,angry
荇,xing4,Limnanthemui nymphoides
兄,xiong1,elder brother
凶,xiong1,"fierce, fierce/terrible/ominous"
胸,xiong1,chest/bosom/heart/mind/thorax
匈,xiong1,Hungary/thorax/chest
汹,xiong1,"scared, nervous, torrential rush/tumultuous"
雄,xiong2,heroic/male
熊,xiong2,bear/to scold/to rebuke
修,xiu1,to decorate/to embellish/to repair/to build/to study/to write/to cultivate
休,xiu1,to rest
羞,xiu1,shy/ashamed/shame/bashful
馐,xiu1,delicacies
庥,xiu1,protection/shade
鸺,xiu1,owl
咻,xiu1,call out/jeer
髹,xiu1,red lacquer/to lacquer
貅,xiu1,(leopard)
朽,xiu3,rotten
秀,xiu4,handsome/elegant
袖,xiu4,sleeve
绣,xiu4,to embroider
嗅,xiu4,sense of smell
岫,xiu4,cave/mountain peak
锈,xiu4,rust
溴,xiu4,bromine
须,xu1,"beard/necessary/must, beard/mustache"
需,xu1,to require/to need/to want/necessity/need
虚,xu1,devoid of content/void/false/empty/vain
戌,xu1,11th earthly branch/7-9 p.m.
胥,xu1,all/assist/to store
墟,xu1,old burial grounds
嘘,xu1,exhale/hiss
盱,xu1,(surname)/anxious/stare
吁,xu1/yu4,"sh/hush, implore"
徐,xu2,slow/gentle/Xu (a surname)
许,xu3,to allow/to permit/to praise/(surname)
诩,xu3,brag/harmony/make known
栩,xu3,Quercus serrata
糈,xu3,official pay/sacrificial rice
醑,xu3,spiritus/strain spirits
续,xu4,continue/replenish
序,xu4,order/sequence/preface
绪,xu4,beginnings/clues/mental state/thread
叙,xu4,narrate/abbreviation for Syria
蓄,xu4,to store
婿,xu4,son-in-law
恤,xu4,give relief/sympathy
旭,xu4,dawn/rising sun
絮,xu4,line with cotton wadding
溆,xu4,name of a river
勖,xu4,exhort/stimulate
酗,xu4,drunk
顼,xu4/xu1,grieved/anxious
宣,xuan1,to declare (publicly)/to announce
轩,xuan1,covered carriage/pavilion
喧,xuan1,"clamor/noise, clamor/noise/deceitful"
谖,xuan1,Hemerocallis flava/false/forget
暄,xuan1,genial and warm
萱,xuan1,Hemerocallis flava
儇,xuan1,ingenious/frivolous
揎,xuan1,pull up sleeves/strike with fists
玄,xuan2,black/mysterious
悬,xuan2,hang/suspend
璇,xuan2,(jade)
漩,xuan2,eddy
旋,xuan2/xuan4,"revolve, lathe/specially for an occasion"
选,xuan3,to choose/to pick/to select/to elect
癣,xuan3,ringworm
眩,xuan4,dizzy/dazzled
渲,xuan4,wash (color)
炫,xuan4,"dazzle/to show off, to boast/to show off"
绚,xuan4,adorned/swift
铉,xuan4,"stand for bronze tripod (archeol.)/used in names, e.g. 卢武铉 President Loh Roh Mu-hyun of South Korea"
楦,xuan4,block (hat)/stretch (shoe)
泫,xuan4,weep
镟,xuan4,lathe/thread in screw
薛,xue1,(surname)/wormwood
靴,xue1,boots
学,xue2,learn/study/science/-ology
穴,xue2,hole/cave
雪,xue3,snow
鳕,xue3,codfish/Gadus macrocephalus
勋,xun1,medal/merit
熏,xun1,to smoke/scent/fumigate
薰,xun1,Coumarouna odorata
醺,xun1,helplessly intoxicated
曛,xun1,twilight/sunset
獯,xun1,name of a tribe
埙,xun1,ancient porcelain wind-instrument
窨,xun1/yin4,"to scent tea with flowers, cellar"
寻,xun2,to search/to look for/to seek
巡,xun2,to patrol/to make one's rounds
循,xun2,to follow/to adhere to/to abide by
询,xun2,inquire
旬,xun2,ten days/ten years
荀,xun2,(surname)
浔,xun2,name of a river/steep bank
恂,xun2,sincere
洵,xun2,truly/whirlpool
峋,xun2,ranges of hills
鲟,xun2,acipenser sp./sturgeon
郇,xun2,name of a feudal state
驯,xun2/xun4,attain gradually/tame
训,xun4,example/pattern/to teach/to train/instruction
迅,xun4,rapid
讯,xun4,to question/to ask/to interrogate/rapid/speedy/fast/news/information
逊,xun4,to yield
徇,xun4,"buried with dead/die for a cause, follow/quick"
殉,xun4,buried with dead/die for a cause
汛,xun4,high water/sprinkle water
巽,xun4,a sign in the trigram/obey
蕈,xun4,mold/mushroom
呀,ya/ya1,(final part.)
押,ya1,detain in custody
丫,ya1,slave girl
鸭,ya1,duck
鸦,ya1,crow
桠,ya1,forking branch
哑,ya1/ya3,"(onomat.), dumb/mute"
压,ya1/ya4,"to press/to push down/to keep under (control), in the first place/to crush"
牙,ya2,tooth/ivory
衙,ya2,(surname)/office/yamen
涯,ya2,border/horizon/shore
芽,ya2,bud/sprout
伢,ya2,child (collequial)
蚜,ya2,aphis
雅,ya3,elegant
亚,ya4,Asia/Asian/second/next to/inferior
讶,ya4,astounded
娅,ya4,address term between sons-in-law
迓,ya4,receive (as a guest)
氩,ya4,argonium
砑,ya4,to calender
揠,ya4,eradicate/pull up
垭,ya4/ya1,character used in place names
轧,ya4/zha2,crush/in the first place
崖,yai2/ya2,precipice
烟,yan1,cigarette/tobacco/smoke
焉,yan1,where/how
淹,yan1,drown/submerge
嫣,yan1,captivating
阉,yan1,castrate
鄢,yan1,(surname)/name of a feudal state
胭,yan1,rouge
菸,yan1,cigarette/tobacco
腌,yan1,to salt/pickle
恹,yan1,contented/peaceful
崦,yan1,name of a mountain in Gansu
奄,yan1/yan3,"castrate/to delay, suddenly/to embrace"
燕,yan1/yan4,"(surname)/place name, swallow (a type of bird)"
咽,yan1/yan4/ye4,"narrow pass/throat, to swallow, to choke (in crying)"
湮,yan1/yin1,"obscured/submerged, obscured/submerged"
殷,yan1/yin1/yin3,"dark red, (surname)/dynasty/flourishing, roll of thunder"
言,yan2,to speak/to say/talk/word
研,yan2,grind fine/study/research
严,yan2,(air or water) tight/stern/serious/strict/severe
延,yan2,to prolong/to extend/to delay
颜,yan2,(surname)/color/countenance
炎,yan2,flame/inflammation/-itis
岩,yan2,"cliff/rock, cliff"
盐,yan2,salt
阎,yan2,(surname)/gate of village
筵,yan2,bamboo mat for sitting
檐,yan2,eaves
蜒,yan2,slug
妍,yan2,beautiful
闫,yan2,(surname)
沿,yan2/yan4,"along, riverside (with -r)"
眼,yan3,eye
演,yan3,to develop/to evolve/to practice/to perform/to play/to act
掩,yan3,cover up/to surprise
衍,yan3,to spread out/to develop/to overflow/to amplify
偃,yan3,(surname)/to lie supine/to stop/to fall down
俨,yan3,majestic/dignified
兖,yan3,place name
魇,yan3,nightmare
琰,yan3,gem/glitter of gems
厣,yan3,operculum
郾,yan3,place name
罨,yan3,foment/valve
鼹,yan3,mole
验,yan4,to examine/to test/to check
宴,yan4,feast/repose
厌,yan4,loathe
彦,yan4,accomplished/elegant
艳,yan4,glamorous
雁,yan4,wild goose
焰,yan4,flame
晏,yan4,(surname)/late/quiet
堰,yan4,weir
砚,yan4,ink-stone
谚,yan4,proverb
餍,yan4,eat to the full
焱,yan4,flames
谳,yan4,decide judicially
唁,yan4,condole with
滟,yan4,tossing of billows
酽,yan4,strong (of tea)
央,yang1,beg/center
鸯,yang1,mandarin duck
殃,yang1,calamity
秧,yang1,shoots/sprouts
泱,yang1,"agitated (wind, cloud)/boundless"
阳,yang2,positive (electric.)/sun
杨,yang2,(surname)/poplar
洋,yang2,foreign/ocean
扬,yang2,hurl/to raise/to scatter
羊,yang2,(surname)/sheep
炀,yang2,molten/smelt
佯,yang2,pretend
疡,yang2,ulcers/sores
烊,yang2,molten/smelt
徉,yang2,walk back and forth
养,yang3,"give birth/keep (pets)/to support/to bring sb. up/to raise (pig, etc.)"
仰,yang3,look up
氧,yang3,oxygen
痒,yang3,to itch/to tickle
鞅,yang3/yang1,martingale
样,yang4,manner/pattern/way/appearance/shape
恙,yang4,sickness
怏,yang4,discontented
漾,yang4,d (23rd)/ripples
妖,yao1,goblin/witch/devil/bewitching/enchanting/monster/phantom
腰,yao1,waist
邀,yao1,invite to come
夭,yao1,tender/gentle/to die prematurely
吆,yao1,shout
要,yao1/yao4,"demand/ask/request/coerce, important/vital/to want/to be going to/must"
约,yao1/yue1,"weigh, appointment/agreement/to arrange/to restrict/approximately"
摇,yao2,shake/to rock
遥,yao2,distant/remote/far/far away
姚,yao2,Yao (a surname)
尧,yao2,(surname)/emperor Yao
瑶,yao2,(jade)/Yao/mother-of-pearl
窑,yao2,kiln/oven
谣,yao2,popular ballad/rumor
肴,yao2,"mixed/viands, meat dishes"
爻,yao2,lines on a trigram
徭,yao2,compulsory service
轺,yao2,light carriage
珧,yao2,mother-of-pearl
鳐,yao2,ray (fish)
崤,yao2/xiao2,mountain in Henan
繇,yao2/you2/zhou4,"folk-song/forced labor, cause/means, interpretations of the trigrams"
咬,yao3,bite/nip
杳,yao3,dark and quiet/disappear
窈,yao3,deep/quiet and elegant
舀,yao3,to scoop
药,yao4,medicine/drug/cure
耀,yao4,brilliant/glorious
曜,yao4,dazzle/glorious
鹞,yao4,sparrow hawk/Accipiter nisus
钥,yao4/yue4,"key, key"
耶,ye1,(final part.)/(phonetic)
噎,ye1,choke
掖,ye1/ye4,tuck (in)
爷,ye2,grandpa/etc./old gentleman
揶,ye2,gesticulate/play antics
也,ye3,also/too
野,ye3,field/plain/open space/limit/boundary/rude/wild
冶,ye3,smelt
业,ye4,business/occupation/study
夜,ye4,night
叶,ye4,(surname)/leaf/page
页,ye4,page/leaf
液,ye4,liquid/fluid
谒,ye4,to visit (a superior)
曳,ye4,drag
晔,ye4,bright light/to sparkle
邺,ye4,(surname)/name of ancient district
腋,ye4,armpit
烨,ye4,blaze of fire/glorious
靥,ye4,dimple
拽,ye4/zhuai1/zhuai4,"drag, throw, drag"
一,yi1,one/1/single/a(n)
依,yi1,according to/depend on/near to
医,yi1,medical/medicine/doctor/to cure/to treat
伊,yi1,he/she/(surname)/Iraq (abbrev.)
揖,yi1,greet (by raising the joined hands)
壹,yi1,one (alternate form of 一 used on checks)
猗,yi1,(interj.)
漪,yi1,ripple
噫,yi1,(interj. of approval)/belch
铱,yi1,iridium
咿,yi1,(onomat.)
欹,yi1,interjection
黟,yi1,black and shining ebony
衣,yi1/yi4,"clothes, gown/to dress/to wear"
疑,yi2,to doubt/to misbelieve/to suspect
宜,yi2,proper/should/suitable/appropriate
移,yi2,to move/to shift/to change/to alter/to remove
遗,yi2,to lose/to leave behind
仪,yi2,apparatus/rites/appearance/present/ceremony
夷,yi2,a barbarian
姨,yi2,one's mother's sister/aunt
怡,yi2,harmony/pleased
颐,yi2,cheeks/nourish
沂,yi2,name of a river
